Country/Region,Last Update,Confirmed,Deaths,Recovered
US,00 22/2020,1,0,0
US,00 22/2020,1,0,0
US,00 22/2020,349,6,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,58,1,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,12,0,0
US,00 22/2020,30,0,0
US,00 22/2020,0,0,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,136,4,0
US,00 22/2020,6,0,0
US,00 22/2020,53,2,0
US,00 22/2020,36,3,0
US,00 22/2020,56,2,0
US,00 22/2020,13,0,0
US,00 22/2020,36,2,0
US,00 22/2020,25,0,0
US,00 22/2020,0,0,0
US,00 22/2020,4,0,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,0,0,0
US,00 22/2020,65,3,0
US,00 22/2020,75,8,0
US,00 22/2020,60,2,0
US,00 22/2020,36,1,0
US,00 22/2020,3,0,0
US,00 22/2020,15,1,0
US,00 22/2020,13,0,0
US,00 22/2020,12,0,0
US,00 22/2020,366,2,0
US,00 22/2020,102,1,0
US,00 22/2020,29,2,0
US,00 22/2020,20,3,0
US,00 22/2020,10,0,0
US,00 22/2020,9,0,0
US,00 22/2020,186,4,0
US,00 22/2020,1,0,0
US,00 22/2020,20,0,0
US,00 22/2020,31,0,0
US,00 22/2020,0,0,0
US,00 22/2020,5,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,10,0,0
US,00 22/2020,44,2,0
US,00 22/2020,1,0,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,5,0,0
US,00 22/2020,6,0,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,19,0,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,2,0,0
US,00 22/2020,17,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,1115,5,0
US,00 22/2020,5791,40,0
US,00 22/2020,3,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,101,0,0
US,00 22/2020,0,0,0
US,00 22/2020,8,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,14,0,0
US,00 22/2020,118,5,0
US,00 22/2020,167,0,0
US,00 22/2020,1,0,0
US,00 22/2020,179,4,0
US,00 22/2020,0,0,0
US,00 22/2020,46,0,0
US,00 22/2020,16,1,0
US,00 22/2020,34,2,0
US,00 22/2020,10,1,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,81,1,0
US,00 22/2020,113,1,0
US,00 22/2020,0,0,0
US,00 22/2020,6,0,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,3,0,0
US,00 22/2020,0,0,0
US,00 22/2020,4,0,0
US,00 22/2020,0,0,0
US,00 22/2020,5,0,0
US,00 22/2020,2,0,0
US,00 22/2020,8,0,0
US,00 22/2020,10,0,0
US,00 22/2020,2,0,0
US,00 22/2020,18,0,0
US,00 22/2020,9,0,0
US,00 22/2020,238,1,0
US,00 22/2020,9,0,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,11,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,4,0,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,7,1,0
US,00 22/2020,0,0,0
US,00 22/2020,34,1,0
US,00 22/2020,12,2,0
US,00 22/2020,0,0,0
US,00 22/2020,4,0,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,16,0,0
US,00 22/2020,1,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,7,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,36,0,0
US,00 22/2020,19,0,0
US,00 22/2020,3,0,0
US,00 22/2020,0,0,0
US,00 22/2020,7,0,0
US,00 22/2020,1,0,0
US,00 22/2020,23,2,0
US,00 22/2020,14,1,0
US,00 22/2020,4,0,0
US,00 22/2020,15,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,50,4,0
US,00 22/2020,6,0,0
US,00 22/2020,70,0,0
US,00 22/2020,9,0,0
US,00 22/2020,6,2,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,0,0,0
US,00 22/2020,206,2,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,11,1,0
US,00 22/2020,1,0,0
US,00 22/2020,42,2,0
US,00 22/2020,2,0,0
US,00 22/2020,35,1,0
US,00 22/2020,65,3,0
US,00 22/2020,6,1,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,1,0,0
US,00 22/2020,24,0,0
US,00 22/2020,7,0,0
US,00 22/2020,5,1,0
US,00 22/2020,2,0,0
US,00 22/2020,3,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,190,0,0
US,00 22/2020,4,0,0
US,00 22/2020,0,2,0
US,00 22/2020,0,9,0
US,00 22/2020,49,2,0
US,00 22/2020,0,0,0
US,00 22/2020,186,1,0
US,00 22/2020,176,0,0
US,00 22/2020,1,4,0
US,00 22/2020,164,1,0
US,00 22/2020,8,0,0
US,00 22/2020,13,0,0
US,00 22/2020,53,2,0
US,00 22/2020,14,0,0
US,00 22/2020,5,0,0
US,00 22/2020,0,1,0
US,00 22/2020,489,9,0
US,00 22/2020,78,0,0
US,00 22/2020,0,1,0
US,00 22/2020,89,2,0
US,00 22/2020,2,0,0
US,00 22/2020,132,0,0
US,00 22/2020,56,0,0
US,00 22/2020,3847,91,0
US,00 22/2020,0,298,0
US,00 22/2020,0,1,0
US,00 22/2020,0,1,0
US,00 22/2020,171,4,0
US,00 22/2020,197,4,0
US,00 22/2020,28,7,0
US,00 22/2020,274,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,7,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,9,0,0
US,00 22/2020,3,0,0
US,00 22/2020,1213,7,0
US,00 22/2020,0,0,0
US,00 22/2020,38,0,0
US,00 22/2020,4,0,0
US,00 22/2020,1,0,0
US,00 22/2020,4,0,0
US,00 22/2020,3,0,0
US,00 22/2020,1,0,0
US,00 22/2020,1,0,0
US,00 22/2020,2,0,0
US,00 22/2020,1,0,0
US,00 22/2020,5,0,0
US,00 22/2020,0,0,0
US,00 22/2020,57,0,0
US,00 22/2020,2,0,0
US,00 22/2020,5,0,0
US,00 22/2020,0,0,0
US,00 22/2020,2,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,20,0,0
US,00 22/2020,1,0,0
US,00 22/2020,4,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,2,1,0
US,00 22/2020,3,0,0
US,00 22/2020,17,0,0
US,00 22/2020,1,0,0
US,00 22/2020,109,4,0
US,00 22/2020,0,0,0
US,00 22/2020,3,1,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,6,0,0
US,00 22/2020,7,1,0
US,00 22/2020,3,0,0
US,00 22/2020,0,0,0
US,00 22/2020,52,1,0
US,00 22/2020,65,1,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,6,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,8,1,0
US,00 22/2020,0,0,0
US,00 22/2020,166,0,0
US,00 22/2020,1,0,0
US,00 22/2020,2,0,0
US,00 22/2020,30,0,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,6,0,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,5,0,0
US,00 22/2020,15,0,0
US,00 22/2020,4,0,0
US,00 22/2020,0,0,0
US,00 22/2020,6,0,0
US,00 22/2020,1,0,0
US,00 22/2020,9,0,0
US,00 22/2020,0,0,0
US,00 22/2020,5,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,2,0,0
US,00 22/2020,1,0,0
US,00 22/2020,12,0,0
US,00 22/2020,1,0,0
US,00 22/2020,2,0,0
US,00 22/2020,68,1,0
US,00 22/2020,18,0,0
US,00 22/2020,0,0,0
US,00 22/2020,20,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,2,0,0
US,00 22/2020,8,0,0
US,00 22/2020,44,0,0
US,00 22/2020,5,0,0
US,00 22/2020,3,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,4,0,0
US,00 22/2020,15,0,0
US,00 22/2020,1,0,0
US,00 22/2020,1,0,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,6,0,0
US,00 22/2020,18,1,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,22,1,0
US,00 22/2020,0,0,0
US,00 22/2020,7,0,0
US,00 22/2020,34,0,0
US,00 22/2020,16,0,0
US,00 22/2020,0,0,0
US,00 22/2020,9,0,0
US,00 22/2020,9,0,0
US,00 22/2020,1,0,0
US,00 22/2020,3,0,0
US,00 22/2020,20,0,0
US,00 22/2020,168,3,0
US,00 22/2020,26,0,0
US,00 22/2020,23,0,0
US,00 22/2020,14,0,0
US,00 22/2020,8,0,0
US,00 22/2020,15,1,0
US,00 22/2020,12,0,0
US,00 22/2020,2,0,0
US,00 22/2020,34,0,0
US,00 22/2020,0,0,0
US,00 22/2020,111,1,0
US,00 22/2020,266,6,0
US,00 22/2020,5,0,0
US,00 22/2020,1,0,0
US,00 22/2020,93,0,0
US,00 22/2020,1,1,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,3195,83,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,15,0,0
US,00 22/2020,4,0,0
US,00 22/2020,7,0,0
US,00 22/2020,10,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,35,1,0
US,00 22/2020,39,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,2,0,0
US,00 22/2020,11,1,0
US,00 22/2020,3,1,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,180,9,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,12,1,0
US,00 22/2020,0,0,0
US,00 22/2020,4,0,0
US,00 22/2020,9326,10,0
US,00 22/2020,55,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,2,0,0
US,00 22/2020,6,0,0
US,00 22/2020,116,7,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,6,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,2,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,4,0,0
US,00 22/2020,7,2,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,8,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,28,0,0
US,00 22/2020,6,1,0
US,00 22/2020,0,0,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,1,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,12,2,0
US,00 22/2020,223,5,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,2,0,0
US,00 22/2020,7,1,0
US,00 22/2020,1,0,0
US,00 22/2020,101,0,0
US,00 22/2020,37,1,0
US,00 22/2020,0,0,0
US,00 22/2020,13,0,0
US,00 22/2020,27,0,0
US,00 22/2020,2,0,0
US,00 22/2020,3,0,0
US,00 22/2020,10,0,0
US,00 22/2020,11,0,0
US,00 22/2020,18,1,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,13,0,0
US,00 22/2020,0,0,0
US,00 22/2020,10,0,0
US,00 22/2020,3,0,0
US,00 22/2020,5,0,0
US,00 22/2020,2,0,0
US,00 22/2020,4,0,0
US,00 22/2020,1,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,13,0,0
US,00 22/2020,0,0,0
US,00 22/2020,2,0,0
US,00 22/2020,2,0,0
US,00 22/2020,4,0,0
US,00 22/2020,3,0,0
US,00 22/2020,3,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,390,5,0
US,00 22/2020,11,1,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,6,0,0
US,00 22/2020,4,0,0
US,00 22/2020,1,0,0
US,00 22/2020,67,4,0
US,00 22/2020,8,1,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,1,0,0
US,00 22/2020,1,0,0
US,00 22/2020,147,3,0
US,00 22/2020,0,0,0
US,00 22/2020,3,0,0
US,00 22/2020,14,2,0
US,00 22/2020,0,0,0
US,00 22/2020,4,0,0
US,00 22/2020,0,0,0
US,00 22/2020,15,0,0
US,00 22/2020,5,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,26,0,0
US,00 22/2020,0,0,0
US,00 22/2020,16,1,0
US,00 22/2020,53,0,0
US,00 22/2020,1,0,0
US,00 22/2020,54,0,0
US,00 22/2020,43,0,0
US,00 22/2020,11,1,0
US,00 22/2020,1,0,0
US,00 22/2020,4,0,0
US,00 22/2020,0,0,0
US,00 22/2020,6,0,0
US,00 22/2020,2,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
US,00 22/2020,0,0,0
United Kingdom,00 22/2020,2,0,0
Australia,00 22/2020,78,1,2
United Kingdom,00 22/2020,27,0,2
United Kingdom,00 22/2020,2,0,0
United Kingdom,00 22/2020,12,1,0
United Kingdom,00 22/2020,141,2,0
US,00 22/2020,49,0,0
United Kingdom,00 22/2020,69,0,34
US,00 22/2020,103,3,0
US,00 22/2020,58,1,0
United Kingdom,00 22/2020,49,0,0
United Kingdom,00 22/2020,5,0,0
Australia,00 22/2020,2032,8,4
US,00 22/2020,0,0,0
Australia,00 22/2020,15,0,0
US,00 22/2020,174,6,0
Australia,00 22/2020,689,2,8
US,00 22/2020,0,0,5644
Australia,00 22/2020,305,0,6
Australia,00 22/2020,66,0,5
United Kingdom,00 22/2020,5,0,0
Australia,00 22/2020,821,4,191
US,00 22/2020,30,0,0
Australia,00 22/2020,355,2,41
India,00 22/2020,1251,32,102
Iran,00 22/2020,41495,2757,13911
Italy,00 22/2020,101739,11591,14620
South Korea,00 22/2020,9661,158,5228
New Zealand,00 22/2020,589,1,63
Peru,00 22/2020,950,24,53
United Kingdom,00 22/2020,22141,1408,135
US,03/31/2020,4,0,0
US,03/31/2020,39,1,0
US,03/31/2020,7,0,0
US,03/31/2020,195,3,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,4,0,0
US,03/31/2020,181,2,0
US,03/31/2020,2,0,0
US,03/31/2020,1,0,0
US,03/31/2020,10,0,0
US,03/31/2020,3,0,0
US,03/31/2020,9,0,0
US,03/31/2020,13,0,0
US,03/31/2020,23,0,0
US,03/31/2020,13,1,0
US,03/31/2020,87,0,0
US,03/31/2020,7,0,0
US,03/31/2020,313,7,0
US,03/31/2020,1,0,0
US,03/31/2020,226,1,0
US,03/31/2020,1,0,0
US,03/31/2020,21,0,0
US,03/31/2020,3,0,0
US,03/31/2020,2,0,0
US,03/31/2020,30,0,0
US,03/31/2020,7,1,0
US,03/31/2020,3,0,0
US,03/31/2020,9,1,0
US,03/31/2020,2,0,0
US,03/31/2020,1,0,0
US,03/31/2020,325,2,0
US,03/31/2020,30,1,0
US,03/31/2020,2,0,0
US,03/31/2020,15,0,0
US,03/31/2020,5,0,0
US,03/31/2020,2,0,0
US,03/31/2020,2,0,0
US,03/31/2020,3,0,0
US,03/31/2020,4,1,0
US,03/31/2020,61,1,0
US,03/31/2020,2,1,0
US,03/31/2020,39,1,0
US,03/31/2020,10,0,0
US,03/31/2020,1,0,0
US,03/31/2020,0,0,0
US,03/31/2020,11,0,0
US,03/31/2020,5,0,0
US,03/31/2020,127,1,0
US,03/31/2020,23,0,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,3,0,0
US,03/31/2020,16,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,0,0,0
US,03/31/2020,333,6,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,104,2,0
US,03/31/2020,5,0,0
US,03/31/2020,161,6,0
US,03/31/2020,2,0,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,6,0,0
US,03/31/2020,20,0,0
US,03/31/2020,2,0,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,3,1,0
US,03/31/2020,31,0,0
US,03/31/2020,10,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,7,0,0
US,03/31/2020,19,0,0
US,03/31/2020,3,0,0
US,03/31/2020,2,0,0
US,03/31/2020,9,0,0
US,03/31/2020,4,1,0
US,03/31/2020,19,1,0
US,03/31/2020,4,1,0
US,03/31/2020,227,1,0
US,03/31/2020,187,2,0
US,03/31/2020,2,0,0
US,03/31/2020,3,0,0
US,03/31/2020,4,0,0
US,03/31/2020,2,0,0
US,03/31/2020,191,2,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,18,2,0
US,03/31/2020,2,0,0
US,03/31/2020,1,0,0
US,03/31/2020,13,0,0
US,03/31/2020,1,0,0
US,03/31/2020,131,2,0
US,03/31/2020,6,0,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,8,0,0
US,03/31/2020,9,0,0
US,03/31/2020,2,0,0
US,03/31/2020,20,0,0
US,03/31/2020,5,0,0
US,03/31/2020,91,1,0
US,03/31/2020,5,0,0
US,03/31/2020,52,1,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,2,0,0
US,03/31/2020,2,0,0
US,03/31/2020,12,0,0
US,03/31/2020,44,1,0
US,03/31/2020,9,0,0
US,03/31/2020,4,0,0
US,03/31/2020,3,0,0
US,03/31/2020,18,0,0
US,03/31/2020,38,0,0
US,03/31/2020,7,0,0
US,03/31/2020,1,0,0
US,03/31/2020,4,0,0
US,03/31/2020,2,0,0
US,03/31/2020,12,1,0
US,03/31/2020,4,0,0
US,03/31/2020,89,6,0
US,03/31/2020,2909,4,0
US,03/31/2020,15,0,0
US,03/31/2020,16,0,0
US,03/31/2020,110,0,0
US,03/31/2020,171,4,0
US,03/31/2020,129,3,0
US,03/31/2020,1,0,0
US,03/31/2020,35,1,0
US,03/31/2020,6,0,0
US,03/31/2020,168,6,0
US,03/31/2020,3,0,0
US,03/31/2020,20,0,0
US,03/31/2020,6,1,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,7,0,0
US,03/31/2020,192,2,0
US,03/31/2020,4,0,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,5,0,0
US,03/31/2020,25,0,0
US,03/31/2020,9,0,0
US,03/31/2020,22,1,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,1,0,0
US,03/31/2020,22,0,0
US,03/31/2020,1,0,0
US,03/31/2020,8,0,0
US,03/31/2020,64,1,0
US,03/31/2020,63,1,0
US,03/31/2020,5,0,0
US,03/31/2020,107,2,0
US,03/31/2020,3,0,0
US,03/31/2020,2,1,0
US,03/31/2020,9,1,0
US,03/31/2020,7,0,0
US,03/31/2020,4,0,0
US,03/31/2020,4,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,7,0,0
US,03/31/2020,4,0,0
US,03/31/2020,10,0,0
US,03/31/2020,2,0,0
US,03/31/2020,95,1,0
US,03/31/2020,53,2,0
US,03/31/2020,2,0,0
US,03/31/2020,2,0,0
US,03/31/2020,37,0,0
US,03/31/2020,306,2,0
US,03/31/2020,14,0,0
US,03/31/2020,1,0,0
US,03/31/2020,3,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,38,3,0
US,03/31/2020,20,1,0
US,03/31/2020,1219,12,0
US,03/31/2020,3,0,0
US,03/31/2020,2,0,0
US,03/31/2020,2,1,0
US,03/31/2020,3,0,0
US,03/31/2020,3,0,0
US,03/31/2020,9,0,0
US,03/31/2020,16,0,0
US,03/31/2020,1,0,0
US,03/31/2020,7,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,5,0,0
US,03/31/2020,2,0,0
US,03/31/2020,288,3,0
US,03/31/2020,6,0,0
US,03/31/2020,1,0,0
US,03/31/2020,6,0,0
US,03/31/2020,2,0,0
US,03/31/2020,3,0,0
US,03/31/2020,22,1,0
US,03/31/2020,1,0,0
US,03/31/2020,8,0,0
US,03/31/2020,6,0,0
US,03/31/2020,29,0,0
US,03/31/2020,1,0,0
US,03/31/2020,202,0,0
US,03/31/2020,3,0,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,3,0,0
US,03/31/2020,1,0,0
US,03/31/2020,36,0,0
US,03/31/2020,60,2,0
US,03/31/2020,8,0,0
US,03/31/2020,0,0,0
US,03/31/2020,6,0,0
US,03/31/2020,47,1,0
US,03/31/2020,1,0,0
US,03/31/2020,7,0,0
US,03/31/2020,242,7,0
US,03/31/2020,1,0,0
US,03/31/2020,3,0,0
US,03/31/2020,65,1,0
US,03/31/2020,3,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,9,0,0
US,03/31/2020,1,0,0
US,03/31/2020,9,0,0
US,03/31/2020,17,0,0
US,03/31/2020,3,0,0
US,03/31/2020,3,1,0
US,03/31/2020,7,0,0
US,03/31/2020,14,0,0
US,03/31/2020,3,0,0
US,03/31/2020,1,0,0
US,03/31/2020,15,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,4,0,0
US,03/31/2020,12,1,0
US,03/31/2020,228,3,0
US,03/31/2020,1,0,0
US,03/31/2020,26,0,0
US,03/31/2020,8,0,0
US,03/31/2020,4,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,19,1,0
US,03/31/2020,1,0,0
US,03/31/2020,3,0,0
US,03/31/2020,48,1,0
US,03/31/2020,15,0,0
US,03/31/2020,12,0,0
US,03/31/2020,17,1,0
US,03/31/2020,3,0,0
US,03/31/2020,1,0,0
US,03/31/2020,4,0,0
US,03/31/2020,123,1,0
US,03/31/2020,2,0,0
US,03/31/2020,2,0,0
US,03/31/2020,1,0,0
US,03/31/2020,2,0,0
US,03/31/2020,92,2,0
US,03/31/2020,1,0,0
US,03/31/2020,12,0,0
US,03/31/2020,5,0,0
US,03/31/2020,5,0,0
US,03/31/2020,1,0,0
US,03/31/2020,5,0,0
US,03/31/2020,4,0,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,12,1,0
US,03/31/2020,10,0,0
US,03/31/2020,9,0,0
US,03/31/2020,1,0,0
US,03/31/2020,4,1,0
US,03/31/2020,1,0,0
US,03/31/2020,14,0,0
US,03/31/2020,2,0,0
US,03/31/2020,32,1,0
US,03/31/2020,2,0,0
US,03/31/2020,1,0,0
US,03/31/2020,8,0,0
US,03/31/2020,1,0,0
US,03/31/2020,3,1,0
US,03/31/2020,14,0,0
US,03/31/2020,3,0,0
US,03/31/2020,6,0,0
US,03/31/2020,4,0,0
US,03/31/2020,14,0,0
US,03/31/2020,9,0,0
US,03/31/2020,5,0,0
US,03/31/2020,26,0,0
US,03/31/2020,7,0,0
US,03/31/2020,17,1,0
US,03/31/2020,36,4,0
US,03/31/2020,8,0,0
US,03/31/2020,26,0,0
US,03/31/2020,3,0,0
US,03/31/2020,4,0,0
US,03/31/2020,40,1,0
US,03/31/2020,1,0,0
US,03/31/2020,1,0,0
US,03/31/2020,142,1,0
US,03/31/2020,4,0,0
US,03/31/2020,24,0,0
US,03/31/2020,14,0,0
US,03/31/2020,1,0,0
US,03/31/2020,26,2,0
US,03/31/2020,16,0,0
US,03/31/2020,1,0,0
US,03/31/2020,3,0,0
US,03/31/2020,1,0,0
US,03/31/2020,7,0,0
US,03/31/2020,10,0,0
US,03/31/2020,10,0,0
US,03/31/2020,1,0,0
US,03/31/2020,16,2,0
US,03/31/2020,20,0,0
US,03/31/2020,19,0,0
US,03/31/2020,2,0,0
US,03/31/2020,76,2,0
US,03/31/2020,3,0,0
US,03/31/2020,7,1,0
US,03/31/2020,4,0,0
US,03/31/2020,2,0,0
US,03/31/2020,23,0,0
US,03/31/2020,4,0,0
US,03/31/2020,159,1,0
US,03/31/2020,2,0,0
US,03/31/2020,3,0,0
US,03/31/2020,6,0,0
US,03/31/2020,43,0,0
US,03/31/2020,13,0,0
